18,99,154,4,9,0,
17,98,158,4,2,0,
16,100,161,2,6,0,
18,86,174,3,3,0,
18,94,154,8,4,1,
19,90,150,4,9,3,
17,93,150,4,15,3,
18,102,142,3,0,3,
18,102,152,2,6,0,
18,97,157,2,0,0,
18,99,154,2,4,3,
19,87,187,4,0,2,
19,85,191,4,0,2,
19,87,164,5,0,0,
19,115,135,6,8,0,
18,95,158,3,0,0,
17,98,158,2,2,0,
18,97,158,2,2,0,
19,85,193,3,2,0,
19,84,179,5,5,0,
18,95,156,6,6,5,
18,94,158,5,11,0,
19,93,148,4,0,0,
19,119,122,6,0,0,
19,104,144,3,0,0,
18,103,143,3,0,2,
18,103,154,5,4,0,
18,101,152,2,3,0,
18,93,164,3,10,1,
19,86,189,3,4,1,
20,88,177,4,0,0,
19,96,157,5,1,1,
18,103,151,12,6,0,
20,105,139,3,0,0,
18,102,150,3,0,2,
18,99,160,2,0,0,
21,84,186,2,0,1,
18,97,163,4,0,1,
16,99,144,4,0,1,
16,101,139,4,0,0,
18,108,142,4,6,1,
18,104,152,5,2,0,
16,104,155,3,1,0,
17,95,164,3,2,2,
19,92,163,3,4,3,
19,85,192,4,4,4,
19,84,194,4,10,0,
20,86,184,5,4,3,
19,87,179,5,0,0,
18,107,148,11,0,0,
18,94,155,4,0,0,
18,93,159,3,2,1,
17,103,154,3,0,0,
18,91,174,3,2,0,
18,89,177,3,10,0,
19,110,144,9,4,2,
19,85,192,4,6,1,
20,114,132,6,4,0,
19,114,141,3,2,4,
17,92,170,2,6,0,
19,84,194,3,0,0,
19,93,176,4,5,0,
20,91,173,5,2,0,
18,94,163,5,0,0,
18,98,153,6,6,0,
20,98,149,3,11,0,
19,105,148,4,2,0,
19,108,144,6,0,0,
18,117,131,6,0,0,
16,104,155,2,8,0,
18,91,159,3,2,2,
19,90,181,3,3,4,
18,103,148,8,0,3,
19,99,149,3,0,1,
19,104,144,4,0,2,
19,106,144,5,0,3,
18,105,141,3,2,0,
20,106,130,5,2,0,
18,102,143,2,2,0,
18,93,156,4,6,2,
18,96,152,3,0,2,
16,102,158,3,4,0,
17,92,169,2,3,0,
20,108,128,5,2,0,
20,108,142,2,2,2,
18,95,153,3,5,0,
16,102,157,3,0,2,
18,106,152,3,2,3,
18,91,173,3,2,1,
18,90,179,2,0,0,
18,89,177,3,5,3,
19,89,184,3,4,0,
19,94,174,5,0,3,
20,92,175,4,0,0,
20,92,175,4,0,0,
18,97,158,4,0,4,
19,99,152,4,0,0,
19,103,141,4,5,0,
19,118,132,8,2,0,
20,108,128,5,7,0,
18,94,154,3,4,0,
18,94,158,3,2,0,
18,101,157,2,1,0,
17,102,162,2,0,0,
18,91,160,1,2,1,
19,92,171,4,2,2,
19,105,138,3,3,4,
18,107,143,3,2,0,
20,110,141,2,2,0,
18,106,149,3,7,0,
19,102,148,3,3,4,
16,104,155,2,4,0,
18,92,172,3,0,2,
19,83,196,4,0,0,
20,85,188,4,0,2,
20,92,174,5,4,2,
19,88,171,4,0,0,
19,89,166,4,0,4,
19,103,146,5,2,5,
18,103,146,3,0,0,
19,101,151,2,0,0,
17,94,166,2,0,0,
17,93,168,2,2,0,
19,85,192,5,0,1,
19,109,145,4,1,1,
18,109,141,3,0,0,
19,122,127,5,10,0,
18,105,150,2,0,0,
18,98,156,3,2,2,
18,98,162,2,1,0,
18,90,175,5,2,0,
19,85,191,3,0,1,
18,96,144,5,0,0,
18,107,148,6,3,0,
17,111,140,3,8,1,
20,114,134,5,8,0,
18,124,125,7,0,7,
18,106,144,3,0,1,
18,108,146,3,0,0,
19,110,148,5,0,0,
18,106,149,2,4,1,
18,102,150,3,0,2,
17,108,156,3,2,0,
17,94,165,3,0,0,
19,110,151,33,2,0,
18,127,129,6,15,5,
18,108,142,4,4,0,
19,96,154,3,1,0,
18,95,159,3,1,0,
19,93,170,4,5,0,
18,94,168,4,8,1,
20,92,163,5,4,0,
18,110,144,4,2,0,
18,125,129,6,11,1,
19,112,134,8,0,1,
18,106,149,3,0,0,
18,101,152,3,0,3,
18,94,155,2,5,0,
19,112,143,4,3,0,
18,131,128,9,0,0,
19,122,128,7,1,0,
18,111,143,4,0,0,
18,103,154,3,0,0,
18,99,154,4,2,0,
19,99,152,3,6,5,
18,103,153,3,0,1,
17,110,153,5,5,1,
17,104,157,2,3,0,
17,94,160,3,5,3,
20,93,176,3,0,0,
19,91,180,3,3,0,
20,84,194,6,6,0,
20,85,190,6,0,0,
18,103,151,59,4,0,
19,113,144,3,5,1,
17,133,132,9,0,0,
19,122,130,5,0,4,
19,103,141,3,1,0,
18,111,145,4,7,0,
19,96,151,3,6,6,
17,106,157,2,2,0,
17,104,159,2,1,0,
18,85,194,4,2,0,
19,86,190,7,7,2,
19,86,190,6,2,1,
19,87,182,6,0,4,
20,100,161,4,4,0,
19,109,145,4,0,1,
19,114,143,3,6,0,
18,112,144,3,0,0,
21,107,138,4,2,0,
20,108,139,4,0,3,
18,103,156,4,2,0,
19,93,178,3,5,2,
19,86,189,7,1,4,
19,112,146,3,4,0,
17,136,129,10,2,0,
19,120,125,5,5,5,
19,106,147,4,4,0,
18,103,156,3,2,0,
18,98,162,2,1,2,
19,93,176,4,4,0,
20,102,158,3,0,0,
19,113,144,4,0,1,
17,137,130,10,0,0,
19,119,135,6,10,3,
19,113,138,7,7,0,
19,114,141,4,0,0,
19,101,151,3,0,3,
19,102,152,3,2,0,
19,89,184,4,1,3,
19,105,155,4,6,0,
17,112,155,2,4,0,
19,90,184,4,5,0,
19,86,192,4,2,0,
18,86,198,4,7,0,
18,95,166,5,6,1,
17,119,139,6,0,2,
19,114,137,7,0,0,
18,111,142,5,0,0,
18,111,143,4,6,0,
19,94,155,3,0,0,
18,96,159,3,0,0,
17,113,151,5,2,2,
17,112,155,2,4,0,
17,112,153,2,5,2,
17,110,155,2,3,1,
18,98,164,2,2,2,
19,89,187,5,0,0,
18,90,193,5,0,3,
19,113,138,4,0,1,
17,102,153,2,2,1,
17,102,153,3,0,3,
19,94,168,6,3,0,
19,114,143,3,0,0,
18,144,124,6,4,0,
20,111,135,3,11,4,
18,111,142,6,9,2,
17,98,175,4,4,2,
19,90,187,6,3,0,
16,118,154,56,7,0,
16,111,149,88,18,0,
18,114,145,3,4,0,
18,146,122,6,0,0,
19,146,119,5,6,0,
19,118,130,5,16,4,
18,96,152,4,4,0,
17,102,152,3,0,0,
17,107,155,4,5,0,
17,117,148,4,9,1,
20,91,180,5,0,0,
19,101,162,5,0,1,
19,127,129,7,9,2,
19,100,150,3,0,1,
18,99,154,2,0,0,
17,101,154,3,1,0,
17,116,149,2,2,0,
17,102,162,1,2,2,
18,90,190,4,3,0,
19,91,183,6,0,2,
20,97,166,7,0,1,
16,136,133,9,2,4,
17,142,133,11,0,2,
19,114,132,5,5,3,
19,119,142,5,2,2,
19,95,155,5,0,0,
17,108,153,3,6,0,
17,111,154,4,0,1,
17,97,177,7,1,3,
18,94,182,7,0,2,
19,97,168,7,5,0,
17,123,139,4,0,2,
19,111,136,4,5,2,
20,108,142,2,0,0,
18,105,150,4,9,0,
17,101,154,4,1,0,
17,116,147,4,2,4,
17,113,153,3,2,2,
18,96,168,4,0,0,
17,98,175,6,0,0,
18,94,179,5,2,2,
19,100,164,6,0,0,
18,103,161,6,0,1,
18,108,153,4,0,0,
19,119,137,5,6,2,
19,125,131,5,5,7,
19,100,150,5,0,0,
17,101,154,3,0,0,
17,107,155,2,2,0,
17,108,154,5,0,0,
18,103,161,3,3,0,
17,102,163,3,5,0,
18,93,179,7,4,3,
18,96,176,8,0,5,
18,94,177,6,0,0,
19,99,167,6,0,0,
17,120,142,3,4,3,
19,98,153,2,0,1,
19,100,153,3,0,2,
17,106,156,3,4,0,
18,95,182,6,1,2,
16,110,142,89,32,0,
20,123,114,7,26,10,
19,109,136,5,6,2,
19,113,138,3,4,3,
19,104,149,4,0,4,
19,103,156,4,6,0,
17,112,153,5,0,0,
17,110,155,5,1,1,
18,92,188,5,4,0,
19,105,155,6,7,0,
19,111,151,2,0,3,
18,112,152,3,2,4,
18,149,130,10,14,0,
18,101,152,5,2,0,
18,117,148,1,2,0,
17,117,148,2,6,0,
17,114,152,5,0,0,
17,113,151,5,0,2,
17,102,162,2,0,0,
18,97,163,4,0,1,
18,94,185,7,2,2,
18,147,134,9,6,0,
19,104,144,5,0,0,
17,108,153,6,1,0,
17,101,170,5,1,0,
17,96,178,8,0,1,
17,102,168,7,3,1,
19,110,142,4,5,0,
19,98,153,2,2,0,
17,114,152,4,0,0,
18,107,155,5,4,0,
17,100,171,3,3,0,
18,90,193,3,2,2,
17,102,167,8,0,0,
19,105,163,6,2,3,
18,104,140,3,2,0,
19,104,144,5,3,0,
18,107,148,3,0,0,
19,98,154,3,5,1,
17,106,156,5,0,0,
17,121,141,3,2,2,
17,146,129,10,3,2,
18,153,128,9,3,0,
19,111,140,4,10,0,
19,101,151,3,8,0,
18,100,156,3,2,1,
17,117,148,3,5,0,
17,118,147,3,2,1,
17,95,186,4,4,0,
18,97,178,6,0,5,
18,106,157,6,0,0,
18,128,135,8,0,2,
18,99,155,3,1,0,
18,118,143,3,0,3,
16,101,162,3,0,3,
17,93,189,5,5,0,
18,93,191,5,3,0,
19,114,137,3,0,3,
19,103,146,3,0,1,
19,103,148,3,2,1,
18,100,153,3,0,0,
17,117,151,2,2,0,
17,117,148,5,3,0,
19,95,171,2,5,0,
19,88,192,7,0,0,
19,122,138,4,0,0,
18,133,132,9,4,0,
18,135,132,8,0,0,
20,115,131,3,0,2,
18,109,145,2,0,0,
18,99,154,3,2,0,
17,109,159,6,2,0,
19,99,175,8,0,2,
17,123,141,4,0,0,
19,106,137,4,8,0,
19,96,156,5,2,1,
18,114,147,3,6,0,
17,99,168,3,6,0,
18,94,189,6,0,0,
18,96,189,7,0,3,
18,99,173,7,3,0,
19,104,140,4,6,0,
19,110,142,4,7,2,
18,105,148,4,0,5,
16,105,160,3,4,2,
18,95,188,3,0,0,
19,108,144,4,2,0,
19,102,147,3,0,0,
16,103,163,3,0,0,
18,128,139,6,5,0,
18,127,137,5,0,0,
19,96,157,3,4,0,
18,101,152,4,0,0,
17,102,167,4,2,0,
17,99,177,5,10,0,
18,118,151,5,0,1,
18,127,137,5,0,0,
18,128,135,5,3,2,
18,173,115,8,0,2,
19,103,138,4,4,1,
19,104,144,3,8,2,
17,108,160,3,1,0,
18,120,149,4,0,3,
17,131,134,5,4,5,
17,171,119,9,0,8,
16,124,148,7,0,1,
17,109,159,3,2,0,
18,121,150,5,1,2,
18,131,140,27,4,2,
18,165,124,9,6,0,
17,165,124,7,0,0,
19,113,136,3,0,0,
19,105,138,3,5,0,
18,93,153,3,0,1,
17,110,158,4,4,1,
17,103,168,8,0,0,
17,102,170,9,0,0,
18,130,137,6,6,0,
18,100,133,5,2,0,
18,115,137,3,7,0,
17,118,147,5,4,0,
17,102,170,9,0,0,
19,109,176,8,0,2,
18,137,136,3,4,3,
18,137,132,4,2,3,
18,151,130,10,2,0,
19,113,138,3,2,0,
19,104,144,4,10,0,
19,90,150,3,0,0,
18,100,153,6,0,0,
18,117,155,9,0,3,
19,102,142,4,0,0,
18,105,151,5,8,0,
17,117,148,5,0,0,
17,102,170,8,0,0,
18,102,183,6,0,0,
18,117,159,8,0,0,
19,128,151,24,0,0,
79,97,50,65,21,2,
18,137,138,30,10,1,
18,143,130,7,0,2,
20,113,133,2,0,0,
18,107,148,5,17,3,
19,98,153,2,8,2,
18,97,157,5,1,0,
17,104,166,9,6,0,
18,101,186,5,0,0,
17,110,170,10,0,3,
19,122,150,3,4,4,
18,136,139,33,10,0,
18,136,139,3,2,0,
18,142,131,8,0,0,
18,115,137,4,5,0,
19,105,138,3,1,3,
18,105,150,5,8,0,
18,104,152,5,18,0,
19,97,155,3,0,0,
17,110,149,3,2,2,
16,125,143,4,0,2,
17,116,149,2,5,0,
18,115,167,11,4,1,
18,125,153,5,0,3,
18,127,150,4,2,0,
81,77,53,65,15,0,
18,138,133,6,2,1,
18,141,132,6,0,0,
18,182,115,6,2,3,
19,97,152,4,4,0,
19,99,154,5,2,0,
16,124,146,4,2,0,
19,105,184,8,0,0,
79,85,66,32,2,0,
18,139,138,2,0,0,
17,134,135,4,5,0,
17,134,135,5,4,0,
18,99,150,4,8,2,
17,118,151,4,2,1,
17,110,169,7,6,2,
19,106,181,9,2,0,
19,107,181,6,2,0,
19,143,136,3,2,4,
17,158,126,8,0,1,
19,114,132,4,5,0,
20,102,140,4,3,0,
19,104,144,3,3,0,
17,103,154,5,0,0,
17,126,146,7,0,0,
17,112,157,8,0,1,
17,109,161,8,0,0,
17,109,161,7,4,0,
18,108,168,8,4,0,
19,108,180,8,6,6,
18,116,156,4,0,0,
18,133,134,5,0,0,
17,108,163,8,0,0,
19,107,181,6,0,0,
18,110,174,7,2,0,
18,188,114,5,0,0,
19,107,141,4,0,3,
19,108,179,9,4,0,
18,123,151,5,0,0,
18,128,149,31,0,0,
19,140,138,4,0,1,
18,142,131,4,4,3,
18,136,131,7,0,0,
17,161,128,10,2,0,
18,98,151,4,8,0,
18,94,155,3,3,1,
17,119,148,7,0,1,
17,114,154,8,0,0,
19,112,173,7,3,0,
23,72,32,86,74,0,
17,180,122,4,0,0,
19,108,137,4,3,0,
20,110,135,4,1,1,
20,105,136,3,0,1,
19,94,149,3,3,0,
18,112,146,3,0,4,
17,134,141,8,0,2,
17,119,148,6,4,1,
17,114,161,7,14,0,
18,113,171,7,0,0,
19,130,147,3,0,0,
18,136,135,4,2,0,
18,147,125,8,0,5,
19,114,130,3,7,3,
18,103,149,4,4,0,
19,98,146,3,0,2,
18,98,148,4,5,1,
18,97,153,2,0,0,
17,102,152,3,1,0,
18,114,147,3,2,0,
16,141,139,6,0,0,
16,143,137,6,2,2,
16,122,149,6,4,0,
17,121,154,8,4,0,
18,112,178,9,2,0,
18,109,182,9,0,0,
18,111,179,8,6,0,
18,125,149,5,0,0,
17,149,151,50,2,2,
19,150,138,12,7,0,
18,141,134,10,4,0,
17,180,122,6,0,3,
18,97,152,3,0,0,
18,111,179,8,0,0,
18,114,172,7,4,0,
19,180,116,3,3,0,
20,105,136,4,1,1,
19,95,147,3,0,1,
18,96,151,3,4,0,
17,102,152,4,0,0,
17,123,147,9,0,1,
17,180,122,5,0,0,
20,105,139,3,4,1,
20,103,138,4,4,0,
19,107,143,5,9,0,
16,139,138,8,0,0,
17,123,151,7,4,0,
17,127,151,11,0,4,
18,119,161,5,2,2,
19,131,146,4,0,1,
19,135,142,17,0,5,
85,110,58,25,0,0,
19,111,136,4,0,0,
20,111,136,3,10,6,
18,136,141,5,0,2,
18,132,145,7,0,2,
18,116,174,7,1,1,
19,148,131,6,2,1,
19,145,134,6,11,0,
19,102,137,3,3,0,
19,108,142,5,2,1,
19,103,146,3,4,4,
19,98,145,4,2,0,
17,92,156,2,1,0,
18,127,143,8,7,0,
17,128,152,15,0,1,
18,120,166,7,0,4,
18,114,174,5,4,0,
58,60,64,67,0,3,
77,110,37,28,12,2,
17,150,133,5,4,1,
18,107,143,5,0,0,
17,135,140,8,0,1,
17,140,138,3,3,0,
18,121,165,6,2,0,
19,117,174,6,0,2,
19,128,149,5,0,1,
19,132,145,4,0,0,
78,90,65,46,0,2,
18,165,125,7,0,0,
17,134,145,14,0,1,
18,118,169,7,1,0,
18,121,165,7,0,0,
18,121,164,7,0,0,
18,97,153,6,6,0,
17,102,153,2,5,2,
17,121,160,5,0,0,
19,125,153,3,1,0,
18,158,124,9,0,6,
18,169,122,5,0,0,
19,107,136,3,1,1,
18,97,157,2,3,0,
17,137,145,7,3,0,
18,116,174,8,0,0,
19,121,171,8,0,0,
18,129,148,5,11,1,
19,136,144,5,0,3,
18,180,122,4,0,0,
20,106,135,4,2,4,
17,94,154,2,3,0,
17,134,145,7,4,1,
17,136,142,11,0,3,
18,121,164,6,3,3,
83,101,63,14,0,0,
18,151,135,15,1,0,
18,182,119,6,0,0,
18,110,135,3,0,4,
18,111,142,2,9,3,
20,91,149,3,6,1,
20,94,146,4,3,4,
18,94,154,3,4,2,
17,143,139,5,3,0,
17,139,143,6,2,1,
17,137,141,11,0,0,
17,136,139,12,0,2,
17,128,152,6,0,1,
18,120,168,7,1,4,
25,99,80,82,0,8,
80,77,60,19,2,0,
19,93,148,4,2,0,
19,96,156,2,0,0,
17,119,143,7,0,1,
17,140,142,5,0,0,
17,138,140,6,0,0,
17,140,142,7,0,1,
17,141,141,7,0,4,
17,131,154,7,2,2,
18,129,138,79,2,2,
83,92,58,12,4,0,
19,89,152,4,3,0,
16,105,153,5,0,2,
17,138,140,9,6,2,
19,126,162,5,2,1,
18,133,140,4,2,6,
18,166,126,6,6,0,
17,148,134,6,0,2,
17,140,142,7,0,0,
17,141,141,7,0,0,
18,123,168,9,2,1,
19,109,133,5,7,1,
19,108,135,4,7,4,
19,111,136,3,1,2,
19,102,137,3,2,0,
17,127,137,5,5,2,
16,154,136,4,0,1,
18,140,137,6,0,2,
17,126,162,5,2,0,
18,124,173,9,0,0,
19,123,170,10,5,0,
80,114,49,24,4,3,
18,109,136,4,11,2,
18,104,147,4,11,0,
20,93,148,3,2,0,
17,138,137,5,4,4,
17,126,164,7,3,2,
80,108,52,24,10,0,
18,158,129,5,0,0,
17,153,132,5,13,2,
18,124,167,7,0,1,
18,124,168,8,0,0,
18,127,159,7,0,0,
19,130,157,6,4,0,
78,72,53,29,0,0,
17,155,132,4,10,0,
18,177,125,4,0,0,
19,105,143,5,0,4,
68,67,46,32,1,2,
18,159,130,4,0,1,
16,108,149,5,0,3,
17,148,136,4,2,0,
17,149,137,4,0,1,
17,146,138,5,0,0,
19,134,152,16,2,0,
18,178,122,5,15,4,
19,107,138,4,6,0,
20,93,146,4,0,1,
19,92,155,2,0,2,
17,120,142,7,0,0,
18,148,136,4,0,0,
17,145,142,4,2,0,
17,140,149,4,2,0,
17,126,162,8,0,0,
23,188,46,94,0,27,
43,51,35,55,4,0,
18,184,115,5,9,0,
19,112,132,4,9,2,
18,100,148,3,3,0,
17,154,142,5,0,2,
18,128,169,6,4,0,
18,130,163,9,0,2,
19,103,143,6,4,0,
20,95,145,3,0,1,
17,148,136,7,0,4,
25,112,91,99,0,0,
47,191,12,68,9,13,
18,176,123,5,0,0,
20,107,134,3,2,0,
18,110,139,3,0,1,
18,97,152,5,2,3,
17,153,140,5,4,0,
18,138,152,5,0,0,
18,134,156,7,0,3,
19,105,133,3,2,0,
18,107,134,4,2,0,
17,151,142,7,9,2,
18,140,153,7,0,2,
17,137,160,4,0,1,
20,108,135,3,2,0,
18,107,136,4,6,0,
19,99,144,8,2,4,
17,92,156,5,5,0,
87,158,29,31,34,3,
64,198,9,79,4,2,
17,111,152,3,4,2,
17,164,140,8,6,0,
18,142,147,6,0,0,
17,132,159,3,0,0,
17,134,164,5,6,0,
19,135,159,7,0,3,
18,138,152,87,0,0,
18,113,135,112,0,0,
24,105,73,111,0,9,
69,138,35,86,19,2,
18,171,127,5,0,0,
18,179,120,4,6,0,
20,105,131,51,1,2,
20,100,143,74,4,0,
19,93,146,8,4,6,
19,90,148,4,7,0,
17,88,156,4,1,1,
17,112,152,3,8,0,
15,156,144,4,2,0,
18,146,154,7,0,0,
18,134,156,3,0,2,
18,135,155,86,0,1,
28,89,40,59,65,4,
17,171,125,4,0,0,
19,176,120,4,10,0,
18,176,126,4,2,0,
19,107,136,85,6,1,
20,102,145,74,0,0,
19,101,146,74,2,3,
18,100,146,73,0,1,
18,91,152,13,8,1,
17,161,130,5,0,0,
17,161,130,6,0,0,
16,153,140,5,4,0,
17,156,134,6,0,2,
17,151,142,7,2,0,
17,118,117,116,0,0,
32,109,35,106,0,4,
20,174,63,108,112,3,
17,175,127,3,5,0,
17,176,122,4,0,3,
19,113,138,3,0,0,
17,97,144,93,0,1,
18,87,149,13,2,0,
17,117,140,9,0,0,
18,166,123,6,2,0,
18,155,128,8,0,0,
16,155,133,7,7,2,
17,153,133,6,0,3,
20,145,156,3,4,0,
18,109,103,108,0,0,
35,122,25,93,1,5,
17,161,128,8,2,2,
17,161,128,8,0,0,
18,163,133,11,3,1,
17,142,158,75,2,1,
20,91,87,108,0,1,
20,96,61,114,0,7,
18,112,139,102,0,0,
17,167,128,11,0,0,
17,166,129,11,2,0,
18,135,157,17,4,0,
63,104,27,28,14,0,
18,181,121,5,6,0,
19,91,131,87,0,0,
17,90,130,125,0,0,
20,96,149,78,2,2,
17,166,129,15,0,0,
17,131,162,74,0,0,
35,38,40,103,0,4,
34,137,41,37,48,0,
50,255,9,41,8,6,
69,99,44,24,3,0,
24,138,48,37,11,2,
17,175,127,3,4,3,
20,113,131,4,5,3,
18,103,151,78,7,0,
17,141,136,38,0,0,
16,173,124,28,0,1,
45,30,17,69,0,2,
19,115,135,4,4,0,
19,113,138,4,17,0,
18,107,136,5,3,0,
16,118,108,131,12,0,
14,111,119,130,6,0,
20,69,141,120,0,0,
19,80,150,110,1,0,
18,132,141,63,0,0,
16,173,124,37,2,2,
17,179,128,41,0,4,
17,161,135,42,0,0,
17,166,138,35,1,1,
15,117,111,129,4,0,
22,55,121,125,0,0,
17,156,136,43,6,0,
16,139,152,92,0,2,
120,14,18,95,4,10,
17,157,130,36,0,0,
17,148,148,82,0,0,
30,13,40,73,55,0,
17,168,132,4,6,0,
18,175,128,3,6,0,
103,153,35,96,6,0,
107,222,39,93,6,0,
13,212,53,128,11,16,
75,20,52,125,2,12,
95,23,66,118,8,10,
18,145,107,57,0,0,
18,143,109,56,0,0,
18,148,112,64,0,0,
16,149,120,67,0,1,
17,145,120,47,4,0,
64,110,37,47,0,0,
49,78,26,31,19,0,
105,221,30,75,11,1,
10,246,27,98,0,0,
17,136,126,73,0,0,
18,127,137,101,0,0,
19,131,136,108,0,0,
18,177,127,4,2,0,
17,180,122,5,1,3,
110,191,48,68,8,2,
7,238,44,100,2,0,
100,170,36,114,0,7,
21,129,91,70,2,0,
15,116,114,87,0,0,
96,23,56,41,61,0,
0,13,19,35,2,0,
40,135,17,46,5,6,
19,117,133,6,4,5,
7,248,37,74,0,5,
6,238,45,81,0,0,
33,94,57,65,6,6,
14,164,98,51,4,4,
168,64,20,6,1,0,
70,113,34,5,0,0,
83,184,43,34,21,1,
53,140,40,35,6,10,
22,99,67,18,4,0,
18,171,125,3,2,1,
51,71,47,88,2,5,
18,170,126,4,0,1,
18,109,131,4,5,0,
5,193,82,15,1,1,
5,235,50,34,2,1,
165,36,42,94,0,6,
119,162,33,118,0,3,
120,60,17,50,3,5,
86,181,48,42,0,0,
18,170,126,3,3,0,
104,210,45,46,9,3,
5,239,48,10,6,0,
105,221,53,37,6,0,
84,103,37,58,22,4,
30,17,92,44,0,0,
17,203,112,86,128,9,
82,49,57,53,8,0,
18,182,115,6,4,0,
90,85,18,14,0,5,
99,179,40,13,0,0,
44,147,26,69,8,2,
24,128,28,90,36,10,
19,221,52,84,15,16,
15,196,74,74,56,2,
86,88,81,64,0,1,
17,177,124,5,0,2,
21,83,123,96,21,0,
110,238,92,56,24,10,
102,204,40,6,4,0,
81,114,38,40,25,0,
14,176,61,96,21,15,
115,77,20,49,0,3,
162,64,20,1,0,0,
89,133,71,69,91,4,
18,174,126,3,3,0,
19,110,132,5,2,0,
9,223,64,10,0,0,
14,244,68,98,64,32,
113,179,30,60,2,1,
115,85,18,3,2,2,
150,16,16,27,0,1,
18,110,132,10,4,1,
95,138,24,11,0,0,
10,217,80,21,22,0,
110,173,31,67,0,0,
114,185,33,25,5,0,
104,113,81,61,14,0,
